3650 0.49
3700 0.47499144824317735
3750 0.4605738986672986
3800 0.44673212720061234
3850 0.43345090977136763
3900 0.4207150223078133
3950 0.4085092407381984
4000 0.39681834099077157
4050 0.3856270989937819
4100 0.3749202906754782
4150 0.36468269196410935
4200 0.35489907878792437
4250 0.3455542270751721
4300 0.33663291275410123
4350 0.3281199117529609
4400 0.32
4450 0.3122579534234673
4500 0.3048785479516118
4550 0.29784655951268224
4600 0.2911467640349277
4650 0.28476393744659695
4700 0.278682855675939
4750 0.2728882946512026
4800 0.2673650303006367
4850 0.26209783855249025
4900 0.2570714953350121
4950 0.2522707765764512
5000 0.24768045820505633
5050 0.2432853161490765
5100 0.2390701263367605
5150 0.23501966469635732
5200 0.2311187071561158
5250 0.2273520296442849
5300 0.22370440808911335
5350 0.22016061841885026
5400 0.2167054365617444
5450 0.21332363844604468
5500 0.21
5550 0.20672182220011395
5600 0.20348650621590905
5650 0.2002939782651624
5700 0.19714416456565118
5750 0.19403699133515256
5800 0.19097238479144374
5850 0.18795027115230187
5900 0.18497057663550404
5950 0.18203322745882755
6000 0.1791381498400495
6050 0.17628526999694705
6100 0.1734745141472974
6150 0.17070580850887768
6200 0.16797907929946507
6250 0.1652942527368368
6300 0.1626512550387699
6350 0.16005001242304165
6400 0.1574904511074292
6450 0.1549724973097097
6500 0.15249607724766032
6550 0.1500611171390582
6600 0.1476675432016806
6650 0.14531528165330454
6700 0.14300425871170733
6750 0.14073440059466605
6800 0.13850563351995793
6850 0.13631788370536008
6900 0.1341710773686497
6950 0.13206514072760395
7000 0.13
7050 0.127975581403615
7100 0.12599181115622615
7150 0.12404861547561061
7200 0.12214592057954551
7250 0.12028365268580807
7300 0.11846173801217542
7350 0.11668010277642475
7400 0.1149386731963332
7450 0.11323737548967797
7500 0.11157613587423622
7550 0.1099548805677851
7600 0.10837353578810179
7650 0.10683202775296347
7700 0.10533028268014727
7750 0.10386822678743039
7800 0.10244578629259
7850 0.10106288741340323
7900 0.09971945636764731
7950 0.09841541937309933
8000 0.09715070264753656
8050 0.09592523240873606
8100 0.09473893487447506
8150 0.0935917362625307
8200 0.09248356279068018
8250 0.09141434067670062
8300 0.09038399613836924
8350 0.08939245539346317
8400 0.08843964465975962
8450 0.08752549015503568
8500 0.08664991809706861
8550 0.08581285470363549
8600 0.08501422619251356
8650 0.08425395878147995
8700 0.08353197868831184
8750 0.08284821213078641
8800 0.08220258532668079
8850 0.08159502449377218
8900 0.08102545584983772
8950 0.08049380561265461
